,device_brand,5g,internal_memory,ram,days_used,price
2380,0,0,512.0,4.0,580,35402
2381,0,0,64.0,4.0,504,29946
2382,0,0,16.0,4.0,642,27652
2383,0,0,32.0,4.0,452,27528
2384,0,0,32.0,4.0,557,25172
2385,0,0,64.0,4.0,478,28024
2386,0,0,16.0,4.0,443,26288
2387,0,0,16.0,4.0,452,26288
2388,0,0,64.0,4.0,692,31682
2389,0,0,64.0,4.0,451,30752
2390,0,0,64.0,4.0,575,29202
2391,0,0,64.0,4.0,727,26970
2392,0,0,16.0,4.0,480,26722
2393,0,0,64.0,4.0,407,29326
2394,0,0,64.0,4.0,655,30380
2395,0,0,32.0,4.0,616,27590
2396,0,0,32.0,4.0,559,27342
2397,0,0,64.0,4.0,678,27094
2398,0,0,64.0,4.0,600,31000
2399,0,0,16.0,4.0,465,25978
2400,0,0,64.0,4.0,674,29450
2401,0,0,32.0,4.0,610,26908
2402,0,0,32.0,4.0,670,23684
2403,0,0,16.0,4.0,886,29512
2404,0,0,16.0,4.0,672,29388
2405,0,0,32.0,4.0,668,29884
2406,0,0,64.0,4.0,548,30070
2407,0,0,64.0,4.0,691,28334
2408,0,0,32.0,4.0,790,29574
2409,0,0,32.0,4.0,683,28520
2410,0,0,16.0,4.0,551,29078
2411,0,0,16.0,4.0,779,26846
2412,0,0,16.0,4.0,655,26164
2413,0,0,16.0,4.0,593,23622
2414,0,0,32.0,4.0,630,24428
2415,0,0,64.0,4.0,843,31558
2416,0,0,128.0,4.0,786,30070
2417,0,0,64.0,4.0,884,27962
2418,0,0,16.0,4.0,879,25420
2419,0,0,32.0,4.0,793,30690
2420,0,0,32.0,4.0,706,21886
2421,0,0,64.0,4.0,623,28148
2422,0,0,32.0,4.0,614,30690
2423,0,0,32.0,4.0,587,29326
2424,0,0,16.0,4.0,545,26598
2425,0,0,32.0,4.0,599,27342
2426,0,0,32.0,4.0,1087,24738
2427,0,0,64.0,4.0,923,32798
2428,0,0,32.0,4.0,785,28334
2429,0,0,16.0,4.0,684,28706
2430,0,0,32.0,4.0,880,28334
2431,0,0,16.0,4.0,972,27156
2432,0,0,16.0,4.0,817,28458
2433,0,0,32.0,4.0,843,22258
2434,0,0,64.0,4.0,852,34162
2435,0,0,64.0,4.0,847,30938
2436,0,0,16.0,4.0,607,26598
2437,0,0,16.0,4.0,927,25048
2438,0,0,32.0,4.0,888,27652
2439,0,0,16.0,4.0,593,24366
2440,0,0,32.0,4.0,1046,25854
2441,0,0,32.0,4.0,907,27032
2442,0,0,32.0,4.0,875,26722
2443,0,0,32.0,4.0,707,30442
2444,0,0,16.0,4.0,625,25358
2445,0,0,32.0,4.0,772,27962
2446,0,0,32.0,4.0,715,27404
2447,0,0,32.0,4.0,775,28148
2448,0,0,16.0,4.0,581,25544
2449,0,0,16.0,4.0,980,26660
2450,0,0,16.0,4.0,581,29388
2451,0,0,32.0,4.0,747,27962
2452,0,0,32.0,4.0,1048,28396
2453,0,0,32.0,4.0,584,28086
2454,0,0,32.0,4.0,896,29078
2455,0,0,32.0,4.0,1037,26164
2456,0,0,32.0,4.0,1010,22506
2457,0,0,16.0,4.0,914,28396
2458,0,0,32.0,4.0,978,24180
2459,0,0,32.0,4.0,1067,28706
2460,0,0,16.0,4.0,1079,30318
2461,0,0,16.0,4.0,673,29202
2462,0,0,16.0,4.0,574,26970
2463,0,0,32.0,4.0,651,24614
2464,0,0,32.0,4.0,838,25482
2465,0,0,32.0,4.0,665,26350
2466,0,0,32.0,4.0,785,25668
2467,0,0,32.0,4.0,720,24056
2468,0,0,16.0,4.0,628,23994
2469,0,0,32.0,4.0,763,30628
2470,0,0,32.0,4.0,1083,28148
2471,0,0,32.0,4.0,835,33170
2472,0,0,32.0,4.0,554,32488
2473,0,0,32.0,4.0,542,31434
2474,0,0,32.0,4.0,575,30380
2475,0,0,16.0,4.0,1084,30504
2476,0,0,32.0,4.0,1084,23188
2477,0,0,32.0,4.0,940,27962
2478,0,0,32.0,4.0,913,26102
2479,0,0,32.0,4.0,696,30876
2480,0,0,32.0,4.0,1048,27900
2481,0,0,32.0,4.0,955,29636
2482,0,0,16.0,4.0,551,23870
2483,0,0,16.0,4.0,1025,25978
2484,0,0,16.0,4.0,706,27094
2485,0,0,32.0,4.0,1011,28334
2486,0,0,32.0,4.0,556,29264
2487,0,0,256.0,0.25,790,27342
2488,0,0,32.0,4.0,732,29822
2489,0,0,32.0,4.0,1050,26350
2490,0,0,16.0,4.0,822,29264
2491,0,0,16.0,4.0,1054,28272
2492,0,0,16.0,4.0,578,29016
2493,0,0,16.0,4.0,954,27466
2494,0,0,32.0,4.0,882,25854
2495,0,0,32.0,4.0,698,29822
2496,0,0,32.0,4.0,1088,29760
2497,0,0,32.0,4.0,916,30814
2498,0,0,32.0,4.0,811,31496
2499,0,0,32.0,4.0,945,27962
2500,0,0,16.0,4.0,760,24800
2501,0,0,16.0,4.0,840,24242
2502,0,0,32.0,4.0,1056,24862
2503,0,0,32.0,4.0,583,27900
2504,0,0,16.0,4.0,652,20088
2505,0,0,16.0,4.0,599,25668
2506,0,0,16.0,4.0,886,29574
2507,0,0,16.0,4.0,677,27652
2508,0,0,16.0,4.0,947,28768
2509,0,0,16.0,4.0,804,27900
2510,0,0,32.0,4.0,887,22196
2511,0,0,16.0,4.0,682,29512
2512,0,0,16.0,4.0,627,27280
2513,0,0,16.0,4.0,971,26226
2514,0,0,16.0,4.0,961,26288
2515,0,0,16.0,4.0,1013,30752
2516,0,0,16.0,4.0,1082,18352
2517,0,0,16.0,4.0,707,21452
2518,0,0,32.0,4.0,918,26660
2519,0,0,32.0,4.0,829,26784
2520,0,0,32.0,4.0,1071,25978
2521,0,0,32.0,4.0,649,26722
2522,0,0,16.0,4.0,1017,27528
2523,0,0,32.0,4.0,793,28272
2524,0,0,16.0,4.0,936,30566
2525,0,0,16.0,4.0,774,27776
2526,0,0,16.0,4.0,893,26102
2527,0,0,16.0,4.0,718,31000
2528,0,0,32.0,4.0,971,23684
2529,0,0,32.0,4.0,1070,30690
2530,0,0,16.0,4.0,919,26846
2531,0,0,16.0,4.0,897,25606
2532,0,0,16.0,4.0,735,21700
2533,0,0,16.0,4.0,990,12710
2534,0,0,16.0,4.0,723,22692
2535,0,0,16.0,4.0,605,23560
2536,0,0,16.0,4.0,1029,26846
2537,0,0,16.0,4.0,846,22320
2538,0,0,16.0,4.0,716,26040
2539,0,0,16.0,4.0,658,22940
2540,0,0,16.0,4.0,590,22692
2541,0,0,16.0,4.0,724,24552
2542,0,0,16.0,4.0,1002,29698
2543,0,0,16.0,4.0,706,28644
2544,0,0,16.0,4.0,785,26846
2545,0,0,16.0,4.0,598,28706
2546,0,0,16.0,4.0,723,28644
2547,0,0,16.0,4.0,540,30132
2548,0,0,32.0,4.0,1090,25110
2549,0,0,16.0,4.0,1017,22816
2550,0,0,16.0,4.0,625,27838
2551,0,0,16.0,4.0,763,26288
2552,0,0,32.0,4.0,994,31434
2553,0,0,16.0,4.0,979,28024
2554,0,0,16.0,4.0,1020,23002
2555,0,0,16.0,4.0,845,24676
2556,0,0,16.0,4.0,851,28954
2557,0,0,32.0,4.0,825,26102
2558,0,0,32.0,4.0,645,25172
2559,0,0,32.0,4.0,1002,27838
2560,0,0,16.0,4.0,1002,29264
2561,0,0,16.0,4.0,581,29202
2562,0,0,16.0,4.0,643,25792
2563,0,0,16.0,4.0,760,27838
2564,0,0,16.0,4.0,564,29388
2565,0,0,16.0,4.0,737,29016
2566,0,0,32.0,4.0,683,23312
2567,0,0,32.0,4.0,586,22754
2568,0,0,16.0,4.0,680,30628
2569,0,0,16.0,4.0,589,30690
2570,0,0,16.0,4.0,955,28768
2571,0,0,16.0,4.0,977,29202
2572,0,0,16.0,4.0,755,23374
2573,0,0,32.0,4.0,618,25606
2574,0,0,256.0,4.0,1054,25668
2575,0,0,16.0,4.0,865,22506
2576,0,0,16.0,4.0,946,30690
2577,0,0,16.0,4.0,966,27962
2578,0,0,32.0,4.0,816,26784
2579,0,0,32.0,4.0,596,27218
2580,0,0,32.0,4.0,963,22816
2581,0,0,32.0,4.0,1089,35030
2582,0,0,32.0,4.0,1078,33294
2583,0,0,32.0,4.0,689,32674
2584,0,0,32.0,4.0,921,33046
2585,0,0,32.0,4.0,799,32984
2586,0,0,32.0,4.0,1061,30628
2587,0,0,16.0,4.0,925,31682
2588,0,0,16.0,4.0,920,29388
2589,0,0,16.0,4.0,664,30938
2590,0,0,16.0,4.0,712,30132
2591,0,0,32.0,4.0,779,30504
2592,0,0,32.0,4.0,735,25110
2593,0,0,16.0,4.0,953,28768
2594,0,0,16.0,4.0,1067,25978
2595,0,0,32.0,4.0,870,25730
2596,0,0,16.0,4.0,1068,21824
2597,0,0,32.0,4.0,1075,26164
2598,0,0,16.0,4.0,683,27156
2599,0,0,32.0,4.0,935,22568
2600,0,0,16.0,4.0,544,20088
2601,0,0,32.0,4.0,1032,21452
2602,0,0,32.0,4.0,867,32240
2603,0,0,16.0,4.0,1018,21824
2604,0,0,16.0,4.0,1004,20398
2605,0,0,16.0,4.0,705,21266
2606,0,0,16.0,4.0,600,19034
2607,0,0,16.0,4.0,807,20646
2608,0,0,16.0,4.0,971,29574
2609,0,0,16.0,4.0,563,25296
2610,0,0,16.0,4.0,552,21390
2611,0,0,16.0,4.0,724,20770
2612,0,0,256.0,0.25,1005,25296
2613,0,0,16.0,4.0,1080,28272
2614,0,0,32.0,4.0,831,27528
2615,0,0,16.0,4.0,674,20894
2616,0,0,32.0,4.0,1073,24986
2617,0,0,16.0,4.0,1086,25668
2618,0,0,16.0,4.0,971,29636
2619,0,0,16.0,4.0,969,29202
2620,0,0,16.0,4.0,1087,31186
2621,0,0,16.0,4.0,774,30814
2622,0,0,16.0,4.0,783,22134
2623,0,0,32.0,4.0,822,25854
2624,0,0,32.0,4.0,849,26288
2625,0,0,32.0,4.0,614,28148
2626,0,0,32.0,4.0,745,25296
2627,0,0,32.0,4.0,704,28210
2628,0,0,16.0,4.0,984,23684
2629,0,0,32.0,4.0,763,23932
2630,0,0,16.0,4.0,715,21266
2631,0,0,16.0,4.0,737,20894
2632,0,0,16.0,4.0,574,24056
2633,0,0,16.0,4.0,985,25420
2634,0,0,16.0,4.0,1032,30132
2635,0,0,16.0,4.0,887,29760
2636,0,0,16.0,4.0,644,30752
2637,0,0,16.0,4.0,552,29512
2638,0,0,16.0,4.0,965,23188
2639,0,0,16.0,4.0,913,22382
2640,0,0,16.0,4.0,866,20646
2641,0,0,16.0,4.0,542,17670
2642,0,0,16.0,4.0,620,20336
2643,0,0,16.0,4.0,611,22072
2644,0,0,16.0,4.0,777,19778
2645,0,0,32.0,4.0,1024,24180
2646,0,0,16.0,4.0,950,26660
2647,0,0,32.0,4.0,963,25668
2648,0,0,32.0,4.0,713,24614
2649,0,0,32.0,4.0,785,24676
2650,11,0,128.0,4.0,262,30194
2651,11,0,64.0,4.0,417,29822
2652,11,0,32.0,4.0,607,28706
2653,11,0,64.0,4.0,470,26474
2654,11,0,64.0,4.0,518,31620
2655,11,0,64.0,4.0,412,29946
2656,11,0,64.0,4.0,532,31744
2657,11,0,64.0,4.0,666,31000
2658,11,0,16.0,4.0,665,26102
2659,11,0,32.0,4.0,709,27652
2660,11,0,128.0,4.0,623,30256
2661,11,0,64.0,4.0,864,31868
2662,11,0,32.0,4.0,991,27776
2663,11,0,64.0,4.0,866,29636
2664,11,0,32.0,4.0,703,28954
2665,11,0,16.0,4.0,1043,25792
2666,11,0,32.0,4.0,1076,23932
2667,11,0,64.0,4.0,426,32984
2668,11,0,16.0,4.0,654,32302
2669,11,0,32.0,4.0,997,27590
2670,11,0,64.0,4.0,328,33852
2671,11,0,64.0,4.0,252,29574
2672,11,0,64.0,4.0,235,30442
2673,11,0,32.0,4.0,195,26722
2674,11,0,64.0,4.0,662,33108
2675,11,0,64.0,4.0,556,29884
2676,11,0,64.0,4.0,520,32240
2677,11,0,64.0,4.0,717,27714
2678,11,0,64.0,4.0,703,27900
2679,11,0,32.0,4.0,454,30442
2680,11,0,32.0,4.0,436,28706
2681,11,0,32.0,4.0,694,28954
2682,11,0,64.0,4.0,636,27962
2683,11,0,32.0,4.0,728,29264
2684,11,0,32.0,4.0,747,28458
2685,11,0,16.0,4.0,786,25420
2686,11,0,32.0,4.0,661,28210
2687,11,0,64.0,4.0,675,30566
2688,11,0,32.0,4.0,705,30566
2689,11,0,32.0,4.0,615,28458
2690,11,0,32.0,4.0,922,28892
2691,11,0,32.0,4.0,603,30132
2692,11,0,16.0,4.0,853,24924
2693,11,0,16.0,4.0,1091,30132
2694,11,0,32.0,4.0,1066,31620
2695,11,0,32.0,4.0,818,29512
2696,11,0,16.0,4.0,555,28148
2697,11,0,16.0,4.0,621,26784
2698,11,0,32.0,4.0,793,30566
2699,11,0,32.0,4.0,1016,30008
2700,11,0,32.0,4.0,694,29140
2701,11,0,32.0,4.0,973,30194
2702,11,0,32.0,4.0,700,27094
2703,11,0,16.0,4.0,647,27528
2704,11,0,16.0,4.0,693,29326
2705,11,0,16.0,4.0,894,30442
2706,11,0,16.0,4.0,848,27404
2707,11,0,32.0,4.0,545,28086
2708,11,0,32.0,4.0,795,26598
2709,11,0,16.0,4.0,842,26660
2710,11,0,16.0,4.0,806,28396
2711,11,0,32.0,4.0,765,27342
2712,11,0,32.0,4.0,797,26598
2713,11,0,32.0,4.0,662,30070
2714,11,0,32.0,4.0,631,28086
2715,11,0,32.0,4.0,817,23436
2716,11,0,32.0,4.0,1010,25172
2717,11,0,32.0,4.0,682,25916
2718,11,0,32.0,4.0,713,25544
2719,11,0,16.0,4.0,954,21018
2720,11,0,16.0,4.0,879,26102
2721,11,0,16.0,4.0,617,30566
2722,11,0,16.0,4.0,982,30752
2723,11,0,32.0,4.0,1094,29264
2724,11,0,16.0,4.0,686,27404
2725,11,0,16.0,4.0,1047,27342
2726,11,0,32.0,4.0,1046,23126
2727,11,0,32.0,4.0,615,25606
2728,11,0,32.0,4.0,808,25482
2729,11,0,16.0,4.0,568,28086
2730,11,0,32.0,4.0,845,27094
2731,11,0,32.0,4.0,724,25172
2732,11,0,32.0,4.0,962,22816
2733,11,0,16.0,4.0,626,31992
2734,11,0,16.0,4.0,687,32054
2735,11,0,16.0,4.0,1032,29574
2736,11,0,16.0,4.0,666,24862
2737,11,0,16.0,4.0,756,23436
2738,11,0,32.0,4.0,1014,29822
2739,11,0,32.0,4.0,647,25482
2740,11,0,32.0,4.0,794,28024
2741,11,0,16.0,4.0,1054,27032
2742,11,0,16.0,4.0,1060,27404
2743,11,0,16.0,4.0,1081,25544
2744,11,0,16.0,4.0,763,26474
2745,11,0,16.0,4.0,934,24242
2746,11,0,32.0,4.0,601,27218
2747,11,0,32.0,4.0,673,22878
2748,11,0,32.0,4.0,588,26784
2749,11,0,16.0,4.0,704,31186
2750,11,0,16.0,4.0,607,29884
2751,11,0,16.0,4.0,930,28272
2752,11,0,16.0,4.0,558,26102
2753,11,0,16.0,4.0,811,21948
2754,11,0,16.0,4.0,592,25482
2755,11,0,16.0,4.0,998,18910
2756,11,0,16.0,4.0,593,20646
2757,11,0,16.0,4.0,1055,22692
2758,11,0,16.0,4.0,692,25172
2759,11,0,16.0,4.0,711,20894
2760,11,0,16.0,4.0,1053,22196
2761,11,0,512.0,0.25,1025,18724
2762,11,0,512.0,0.25,794,16492
2763,11,0,16.0,4.0,802,24800
2764,11,0,16.0,4.0,814,23436
2765,11,0,16.0,4.0,1086,23808
2766,11,0,16.0,4.0,1083,21452
2767,11,0,16.0,4.0,1020,20894
2768,11,0,16.0,4.0,1028,20398
2769,11,0,32.0,4.0,894,26536
2770,11,0,16.0,4.0,967,22072
2771,11,0,16.0,4.0,1088,25420
2772,11,0,16.0,4.0,667,24924
2773,11,0,16.0,4.0,878,22754
2774,11,0,16.0,4.0,1054,21948
2775,11,0,16.0,4.0,858,20026
2776,11,0,16.0,4.0,615,19592
2777,11,0,16.0,4.0,959,26908
2778,11,0,16.0,4.0,747,24056
2779,11,0,16.0,4.0,912,25606
2780,11,0,16.0,4.0,730,24676
2781,11,0,16.0,4.0,917,27218
2782,11,0,16.0,4.0,994,26660
2783,11,0,16.0,4.0,587,22010
2784,11,0,32.0,4.0,571,26846
2785,11,0,32.0,4.0,791,25668
2786,11,0,32.0,4.0,1085,31558
2787,11,0,32.0,4.0,549,30566
2788,11,0,16.0,4.0,667,30876
2789,11,0,16.0,4.0,779,28644
2790,11,0,16.0,4.0,724,28830
2791,11,0,32.0,4.0,1044,27528
2792,11,0,32.0,4.0,790,25854
2793,11,0,32.0,4.0,590,25358
2794,11,0,16.0,4.0,873,24428
2795,11,0,32.0,4.0,943,25544
2796,11,0,128.0,0.25,713,20646
2797,11,0,16.0,4.0,958,23188
2798,11,0,32.0,4.0,1087,26350
2799,11,0,32.0,4.0,547,24800
2800,11,0,16.0,4.0,782,24180
2801,11,0,512.0,0.25,543,19034
2802,11,0,128.0,0.25,927,23436
2803,11,0,16.0,4.0,1088,21080
2804,11,0,16.0,4.0,621,25730
2805,11,0,16.0,4.0,683,26536
2806,2,0,256.0,4.0,407,33480
2807,2,0,128.0,4.0,351,29388
2808,2,0,256.0,4.0,237,32178
2809,2,0,64.0,4.0,415,31000
2810,2,0,256.0,4.0,305,30628
2811,2,0,128.0,4.0,430,31434
2812,2,0,64.0,4.0,375,29760
2813,2,0,128.0,4.0,603,29946
2814,2,0,128.0,4.0,411,29512
2815,2,0,64.0,4.0,607,30814
2816,2,0,32.0,4.0,623,28768
2817,2,0,64.0,4.0,621,26722
2818,2,0,16.0,4.0,261,26040
2819,2,0,64.0,4.0,198,28024
2820,2,0,32.0,4.0,538,29388
2821,2,0,16.0,4.0,558,25978
2822,2,0,64.0,4.0,477,29698
2823,2,0,128.0,4.0,648,30256
2824,2,0,16.0,4.0,589,25296
2825,2,0,128.0,4.0,448,31930
2826,2,0,128.0,4.0,385,30814
2827,2,0,128.0,4.0,589,28706
2828,2,0,64.0,4.0,408,30690
2829,2,0,64.0,4.0,449,26660
2830,2,0,64.0,4.0,376,29388
2831,2,0,128.0,4.0,591,30566
2832,2,0,128.0,4.0,583,29946
2833,2,0,128.0,4.0,465,30938
2834,2,0,64.0,4.0,667,30256
2835,2,0,64.0,4.0,658,30132
2836,2,0,32.0,4.0,453,28892
2837,2,0,128.0,4.0,537,29574
2838,2,0,16.0,4.0,523,27590
2839,2,0,32.0,4.0,679,28892
2840,2,0,64.0,4.0,430,30194
2841,2,0,128.0,4.0,582,32674
2842,2,0,64.0,4.0,475,32302
2843,2,0,32.0,4.0,597,31310
2844,2,0,64.0,4.0,540,31000
2845,2,0,128.0,4.0,475,30752
2846,2,0,64.0,4.0,863,31310
2847,2,0,64.0,4.0,610,30194
2848,2,0,16.0,4.0,799,27218
2849,2,0,32.0,4.0,843,28396
2850,2,0,64.0,4.0,662,31310
2851,2,0,64.0,4.0,582,28954
2852,2,0,64.0,4.0,797,28830
2853,2,0,16.0,4.0,843,25606
2854,2,0,16.0,4.0,608,25420
2855,2,0,32.0,4.0,786,28520
2856,2,0,64.0,4.0,601,29202
2857,2,0,32.0,4.0,569,27280
2858,2,0,128.0,4.0,840,29016
2859,2,0,64.0,4.0,606,29016
2860,2,0,64.0,4.0,661,31992
2861,2,0,32.0,4.0,617,28768
2862,2,0,64.0,4.0,791,34348
2863,2,0,64.0,4.0,834,32054
2864,2,0,32.0,4.0,678,28458
2865,2,0,16.0,4.0,664,28396
2866,2,0,64.0,4.0,817,30194
2867,2,0,64.0,4.0,1068,30380
2868,2,0,128.0,4.0,618,30194
2869,2,0,128.0,4.0,675,30380
2870,2,0,16.0,4.0,735,26908
2871,2,0,32.0,4.0,873,26288
2872,2,0,16.0,4.0,754,27032
2873,2,0,32.0,4.0,753,29140
2874,2,0,16.0,4.0,857,29636
2875,2,0,16.0,4.0,780,29016
2876,2,0,16.0,4.0,910,29388
2877,2,0,16.0,4.0,585,24428
2878,2,0,32.0,4.0,847,25482
2879,2,0,16.0,4.0,1092,22010
2880,11,0,32.0,4.0,372,23250
2881,11,0,32.0,4.0,479,28086
2882,11,0,16.0,4.0,369,26102
2883,11,0,16.0,4.0,593,24304
2884,11,0,16.0,4.0,767,27900
2885,11,0,32.0,4.0,686,25296
2886,11,0,32.0,4.0,612,28582
2887,11,0,16.0,4.0,792,25978
2888,11,0,16.0,4.0,926,29822
2889,11,0,32.0,4.0,622,24552
2890,11,0,32.0,4.0,1047,28644
2891,11,0,16.0,4.0,569,27466
2892,11,0,32.0,4.0,959,25978
2893,11,0,16.0,4.0,1063,21018
2894,11,0,32.0,4.0,720,22568
2895,11,0,16.0,4.0,872,28210
2896,11,0,16.0,4.0,737,28892
2897,11,0,32.0,4.0,948,24552
2898,11,0,16.0,4.0,1048,20708
2899,11,0,16.0,4.0,697,22196
2900,11,0,16.0,4.0,745,21514
2901,11,0,16.0,4.0,966,21886
2902,11,0,16.0,4.0,861,17670
2903,11,0,16.0,4.0,625,22692
2904,11,0,64.0,4.0,486,30318
2905,11,0,32.0,4.0,546,27466
2906,11,0,64.0,4.0,769,29512
2907,11,0,16.0,4.0,560,27590
2908,11,0,16.0,4.0,1065,23498
2909,11,0,16.0,4.0,566,23436
2910,11,0,16.0,4.0,674,22816
2911,11,0,16.0,4.0,955,17732
2912,11,0,32.0,4.0,658,26846
2913,11,0,16.0,4.0,717,30566
2914,11,0,32.0,4.0,605,24676
2915,11,0,16.0,4.0,850,26660
2916,11,0,16.0,4.0,974,30194
2917,3,0,256.0,4.0,517,33604
2918,3,0,64.0,4.0,256,27776
2919,3,0,128.0,4.0,328,29078
2920,3,0,64.0,4.0,362,30876
2921,3,0,256.0,4.0,195,33418
2922,3,0,64.0,4.0,353,31248
2923,3,0,64.0,4.0,465,29450
2924,3,0,32.0,4.0,506,24862
2925,3,0,64.0,4.0,414,29512
2926,3,0,64.0,4.0,446,28892
2927,3,0,256.0,4.0,727,34472
2928,3,0,256.0,4.0,668,33294
2929,3,0,64.0,4.0,469,28954
2930,3,0,128.0,4.0,440,32240
2931,3,0,64.0,4.0,427,30690
2932,3,0,256.0,4.0,390,30380
2933,3,0,128.0,4.0,471,30256
2934,3,0,64.0,4.0,535,28644
2935,3,0,128.0,4.0,682,28582
2936,3,0,64.0,4.0,665,30008
2937,3,0,128.0,4.0,665,31682
2938,3,0,64.0,4.0,525,28086
2939,3,0,32.0,4.0,641,25420
2940,3,0,128.0,4.0,682,30690
2941,3,0,64.0,4.0,372,31248
2942,3,0,128.0,4.0,620,29884
2943,3,0,64.0,4.0,465,29450
2944,3,0,256.0,4.0,590,32116
2945,3,0,64.0,4.0,543,27838
2946,3,0,64.0,4.0,386,29698
2947,3,0,128.0,4.0,630,31434
2948,3,0,64.0,4.0,442,27404
2949,3,0,32.0,4.0,679,28210
2950,3,0,32.0,4.0,769,27156
2951,3,0,64.0,4.0,575,29016
2952,3,0,16.0,4.0,782,26536
2953,3,0,64.0,4.0,581,29574
2954,3,0,128.0,4.0,677,31930
2955,3,0,64.0,4.0,683,28272
2956,3,0,32.0,4.0,761,28830
2957,3,0,64.0,4.0,881,27714
2958,3,0,64.0,4.0,616,28148
2959,3,0,64.0,4.0,825,31000
2960,3,0,64.0,4.0,565,26598
2961,3,0,64.0,4.0,626,26908
2962,3,0,64.0,4.0,705,27032
2963,3,0,16.0,4.0,939,27218
2964,3,0,16.0,4.0,713,27528
2965,3,0,32.0,4.0,734,27714
2966,3,0,256.0,4.0,543,32178
2967,3,0,64.0,4.0,726,30256
2968,3,0,128.0,4.0,891,31000
2969,3,0,128.0,4.0,612,28644
2970,3,0,16.0,4.0,1042,26784
2971,3,0,128.0,4.0,629,27466
2972,3,0,32.0,4.0,1030,27962
2973,3,0,32.0,4.0,881,27590
2974,3,0,16.0,4.0,700,26040
2975,3,0,32.0,4.0,670,25234
2976,3,0,128.0,4.0,709,29946
2977,3,0,16.0,4.0,799,25916
2978,3,0,64.0,4.0,698,28582
2979,3,0,16.0,4.0,884,28706
2980,3,0,16.0,4.0,1045,26598
2981,3,0,16.0,4.0,980,26226
2982,3,0,16.0,4.0,1001,28768
2983,3,0,16.0,4.0,812,28210
2984,3,0,16.0,4.0,966,27342
2985,3,0,16.0,4.0,1021,28334
2986,3,0,16.0,4.0,1057,22568
2987,3,0,16.0,4.0,665,24490
2988,3,0,16.0,4.0,1081,28582
2989,3,0,64.0,4.0,635,29512
2990,3,0,16.0,4.0,902,25792
2991,3,0,32.0,4.0,626,25916
2992,3,0,32.0,4.0,772,25110
2993,3,0,16.0,4.0,591,27466
2994,3,0,32.0,4.0,842,26164
2995,3,0,16.0,4.0,623,29202
2996,3,0,16.0,4.0,615,27652
2997,3,0,32.0,4.0,1017,26598
2998,3,0,16.0,4.0,916,25730
2999,3,0,32.0,4.0,913,25358
3000,3,0,16.0,4.0,793,24738
3001,3,0,16.0,4.0,565,27652
3002,11,0,32.0,4.0,576,25792
3003,11,0,16.0,4.0,800,26536
3004,11,0,32.0,4.0,878,23994
3005,11,0,32.0,4.0,1036,23684
3006,11,0,16.0,4.0,679,23746
3007,11,0,32.0,4.0,838,22940
3008,11,0,32.0,4.0,1045,25916
3009,11,0,32.0,4.0,1008,24242
3010,11,0,32.0,4.0,782,24738
3011,11,0,32.0,4.0,956,24614
3012,11,0,32.0,4.0,982,25358
3013,11,0,32.0,4.0,882,22072
3014,11,0,32.0,4.0,992,25110
3015,11,0,16.0,4.0,562,26040
3016,11,0,32.0,4.0,670,28706
3017,11,0,16.0,4.0,741,24676
3018,11,0,32.0,4.0,669,22320
3019,11,0,16.0,4.0,573,21824
3020,11,0,32.0,4.0,1059,24304
3021,11,0,16.0,4.0,603,22196
3022,11,0,16.0,4.0,865,26164
3023,11,0,16.0,4.0,939,21452
3024,11,0,16.0,4.0,575,22630
3025,11,0,32.0,4.0,672,24490
3026,11,0,16.0,4.0,819,25296
3027,11,0,16.0,4.0,949,28210
3028,11,0,16.0,4.0,842,23932
3029,11,0,32.0,4.0,565,26164
3030,11,0,16.0,4.0,686,26040
3031,11,0,16.0,4.0,551,21886
3032,11,0,16.0,4.0,659,24738
3033,11,0,16.0,4.0,593,20708
3034,11,0,32.0,4.0,1057,26040
3035,11,0,16.0,4.0,863,23498
3036,11,0,16.0,4.0,771,22506
3037,11,0,16.0,4.0,935,23560
3038,11,0,16.0,4.0,1042,22878
3039,11,0,32.0,4.0,1039,26474
3040,11,0,16.0,4.0,1004,27094
3041,11,0,16.0,4.0,1089,28334
3042,11,0,16.0,4.0,842,20770
3043,11,0,16.0,4.0,596,25048
3044,11,0,16.0,4.0,1007,24366
3045,11,0,32.0,4.0,852,26164
3046,11,0,16.0,4.0,739,23436
3047,11,0,16.0,4.0,1088,21762
3048,11,0,16.0,4.0,974,24924
3049,11,0,16.0,4.0,571,23374
3050,11,0,16.0,4.0,824,21948
3051,11,0,32.0,4.0,621,30566
3052,11,0,16.0,4.0,707,25048
3053,11,0,64.0,4.0,857,28644
3054,11,0,32.0,4.0,662,26164
3055,11,0,32.0,4.0,854,25172
3056,11,0,16.0,4.0,1003,27466
3057,11,0,32.0,4.0,977,25854
3058,11,0,16.0,4.0,1012,26164
3059,11,0,32.0,4.0,573,32178
3060,11,0,32.0,4.0,1077,23436
3061,11,0,16.0,4.0,874,23994
3062,11,0,16.0,4.0,559,26846
3063,11,0,16.0,4.0,777,26908
3064,11,0,32.0,4.0,383,29698
3065,11,0,256.0,4.0,705,30690
3066,11,0,128.0,4.0,466,27962
3067,11,0,128.0,4.0,589,32302
3068,11,0,128.0,4.0,444,31062
3069,11,0,128.0,4.0,492,31992
3070,11,0,64.0,4.0,662,29574
3071,11,0,64.0,4.0,404,28830
3072,11,0,64.0,4.0,371,29574
